house_id,dt,n_bedrooms,n_bathrooms,n_floors,S_above,S_basement,S_living,S_lot,lat,long,year_built,status,price_target
111849,2015-03-12,2,1.0,2.0,2320,0,2320,11250,47.504,-122.36200000000001,1942,4,360000.0
104434,2014-08-04,2,1.0,1.0,940,0,940,8384,47.5065,-122.36399999999999,1947,3,121800.0
109866,2015-02-24,3,1.75,1.0,1610,0,1610,38707,47.3778,-122.001,1990,3,319502.0
116975,2014-07-01,3,1.75,2.0,1860,0,1860,6000,47.5981,-122.288,1959,4,725000.0
120519,2015-04-08,3,1.75,1.0,1070,540,1610,10796,47.6272,-122.208,1951,3,925000.0
114382,2014-07-30,5,4.75,2.0,3230,710,3940,7067,47.6232,-122.205,2008,3,1695000.0
117836,2014-09-29,4,1.75,1.0,1350,0,1350,9293,47.6335,-122.196,1954,4,626000.0
112480,2015-01-05,5,3.75,2.0,4210,0,4210,14599,47.5364,-121.85799999999999,2004,3,937500.0
114906,2014-08-19,3,1.75,1.0,1300,0,1300,3844,47.7024,-122.355,1985,3,369000.0
112998,2015-04-17,2,1.0,1.0,670,0,670,6000,47.56100000000001,-122.275,1949,5,415000.0
101115,2014-07-11,5,1.5,1.0,1280,960,2240,6337,47.7046,-122.316,1956,3,534950.0
109112,2015-01-29,5,1.75,1.5,1610,220,1830,16650,47.7734,-122.315,1958,3,336800.0
114634,2014-09-11,3,1.75,1.0,1090,1090,2180,7200,47.5044,-122.235,1954,4,472000.0
106051,2015-03-18,2,1.0,1.0,1120,0,1120,6380,47.6951,-122.316,1942,3,438000.0
102368,2015-02-24,3,2.75,1.5,3270,0,3270,39586,47.731,-122.07799999999999,1988,3,875000.0
120369,2014-06-20,3,1.5,1.0,1700,0,1700,14133,47.6166,-122.22,1954,4,979000.0
112499,2014-06-04,3,2.25,1.0,1150,350,1500,7615,47.3146,-122.351,1984,3,219950.0
117393,2015-02-20,2,1.75,1.0,1330,0,1330,4903,47.6819,-122.161,1985,3,440000.0
116467,2014-07-29,3,2.5,2.0,2217,0,2217,8019,47.2776,-122.251,2009,3,275000.0
118260,2014-05-12,3,2.0,1.0,2560,0,2560,216777,47.295,-122.086,1986,3,560000.0
107377,2015-02-03,4,2.5,2.0,2820,440,3260,5974,47.6772,-122.26700000000001,2007,3,1050000.0
120565,2015-04-27,4,1.0,1.0,1080,400,1480,8321,47.7629,-122.318,1953,3,425000.0
121087,2015-03-12,2,1.5,3.0,1030,0,1030,798,47.6975,-122.34,2008,3,326000.0
119083,2014-07-29,4,2.5,2.0,2250,400,2650,7200,47.7317,-122.354,1979,3,559950.0
110864,2014-05-08,4,1.75,1.0,2150,100,2250,13515,47.3789,-122.229,1940,4,350000.0
109088,2014-05-05,5,3.5,2.0,2850,1160,4010,8510,47.6578,-122.286,1971,5,1395000.0
120078,2014-06-16,3,2.25,3.0,1420,0,1420,1282,47.6533,-122.346,2006,3,523950.0
104948,2014-06-03,3,2.0,1.0,940,940,1880,10758,47.5091,-122.14399999999999,1952,5,320000.0
102293,2015-02-06,4,2.0,3.0,1590,0,1590,942,47.54,-122.02600000000001,2008,3,293467.0
111879,2014-06-04,4,2.75,2.0,3370,0,3370,12447,47.7309,-122.05799999999999,1991,3,760000.0
113678,2014-12-26,3,1.0,1.5,1150,0,1150,8050,47.373999999999995,-122.296,1956,4,123300.0
118892,2015-03-20,2,1.0,1.0,720,0,720,4125,47.5245,-122.354,1943,4,295000.0
100283,2014-08-23,4,2.5,2.0,2245,0,2245,4301,47.3555,-122.06299999999999,2014,3,362865.0
110641,2014-07-23,4,2.75,1.0,2950,0,2950,49658,47.3596,-121.92200000000001,1960,4,424900.0
107422,2014-11-17,3,2.75,1.0,1000,400,1400,7880,47.5095,-122.193,1981,3,311000.0
108954,2014-05-20,4,2.0,1.0,1700,0,1700,6025,47.3029,-122.221,1978,3,206000.0
114803,2014-05-21,3,1.0,1.0,1250,0,1250,9126,47.7554,-122.07600000000001,1969,3,330000.0
104915,2014-12-04,4,1.75,2.0,2160,0,2160,7700,47.6976,-122.169,1977,2,429000.0
111219,2014-12-22,3,2.25,2.0,2040,0,2040,435600,47.2328,-121.945,1983,4,525000.0
106900,2015-03-10,3,2.0,1.5,2350,0,2350,8459,47.3043,-122.34899999999999,1989,3,339000.0
102025,2014-07-25,4,2.25,1.0,1770,870,2640,34870,47.4688,-122.009,1977,3,518000.0
106912,2014-07-08,4,2.5,2.0,2250,0,2250,3916,47.3413,-122.18,2014,3,333490.0
116507,2015-01-15,3,2.5,1.0,1210,600,1810,7210,47.5067,-122.163,1968,5,420000.0
107399,2015-03-04,3,2.5,2.0,1980,0,1980,9725,47.4856,-121.802,1994,3,470000.0
118649,2014-09-05,4,1.0,1.0,1080,620,1700,7689,47.6955,-122.116,1977,3,456000.0
117961,2014-12-31,3,1.0,1.5,1180,0,1180,5350,47.505,-122.259,1959,4,260000.0
110009,2014-05-21,3,2.25,2.0,1870,0,1870,3230,47.4915,-122.167,1997,3,288400.0
108607,2014-12-01,3,2.5,2.0,1270,380,1650,1838,47.6666,-122.367,1991,4,453000.0
107027,2014-10-01,4,3.5,2.0,4460,0,4460,16271,47.5862,-121.97,2001,3,1059000.0
114923,2015-03-12,2,1.0,1.0,760,460,1220,6300,47.5299,-122.387,1942,3,400000.0
115083,2015-03-10,3,1.0,1.0,960,370,1330,10500,47.7204,-122.196,1963,3,386900.0
115737,2014-07-15,3,1.0,1.0,1040,0,1040,6800,47.492,-122.22399999999999,1951,5,212000.0
119252,2015-04-08,3,2.5,2.0,1710,0,1710,2875,47.5787,-122.39200000000001,2006,3,590000.0
115212,2014-05-19,3,2.25,1.0,1190,840,2030,7350,47.6939,-122.126,1977,4,588000.0
105375,2014-12-12,2,2.25,3.0,1360,0,1360,1336,47.6714,-122.39200000000001,2008,3,479950.0
119588,2014-06-12,4,2.5,2.0,2490,0,2490,8124,47.3347,-122.17,2001,3,306000.0
107453,2015-04-14,3,2.0,1.0,1390,0,1390,7120,47.3786,-122.179,1988,3,259000.0
112747,2015-03-23,3,1.5,1.0,1240,620,1860,10379,47.3962,-122.309,1963,3,310000.0
106696,2015-01-23,4,2.75,2.0,3550,0,3550,6558,47.7076,-122.115,2013,3,952990.0
110558,2014-09-17,6,3.0,2.0,2744,0,2744,9926,47.2773,-122.21600000000001,2006,3,300000.0
111094,2015-05-05,3,1.0,1.0,1270,0,1270,16800,47.4599,-122.27600000000001,1957,4,254000.0
121135,2014-07-09,6,3.75,2.0,3080,920,4000,6015,47.453,-122.118,2004,3,570000.0
111131,2014-10-21,3,2.5,1.0,660,660,1320,4320,47.5327,-122.34700000000001,1918,3,366000.0
114190,2015-04-23,5,3.5,2.0,2960,1100,4060,8309,47.757,-122.228,2001,3,630000.0
119403,2015-02-17,3,1.75,1.0,960,960,1920,3300,47.6239,-122.29799999999999,1913,4,725000.0
120246,2014-06-03,3,2.0,1.0,2050,0,2050,9000,47.5885,-122.245,1951,4,713250.0
110845,2014-11-21,3,3.25,1.0,1960,680,2640,16090,47.5374,-122.213,1976,4,885000.0
101286,2015-01-14,3,1.5,1.0,1500,0,1500,6332,47.7274,-122.31200000000001,1953,3,332500.0
114945,2015-01-20,2,1.0,1.0,1040,0,1040,4880,47.6809,-122.311,1910,3,596000.0
119089,2015-05-06,3,2.25,1.0,1110,450,1560,12000,47.7256,-122.166,1968,4,491500.0
112225,2014-10-15,2,1.75,1.0,2220,0,2220,33000,47.7403,-122.12899999999999,1970,4,494950.0
121201,2015-03-16,3,4.0,2.0,3370,0,3370,8252,47.5965,-122.01299999999999,2014,3,1065000.0
112703,2014-08-15,3,1.5,3.0,1220,0,1220,962,47.674,-122.387,2014,3,500000.0
109065,2014-10-20,3,1.75,1.0,1090,1040,2130,7500,47.4593,-122.34299999999999,1956,4,350000.0
121296,2014-11-21,3,2.75,2.0,2100,140,2240,3360,47.4999,-122.23200000000001,2014,3,450000.0
120481,2014-08-29,3,1.5,1.0,1370,0,1370,10115,47.2027,-122.0,1957,4,264950.0
110146,2014-09-30,3,0.75,1.0,1040,0,1040,42180,47.4518,-122.199,1947,2,170000.0
100535,2015-02-13,5,4.25,2.0,5040,0,5040,9466,47.5282,-122.133,2004,3,1284000.0
115169,2014-10-30,3,1.75,1.0,1240,0,1240,13869,47.6919,-122.21,1957,4,675000.0
119098,2015-03-25,2,2.5,3.0,1810,190,2000,2500,47.5788,-122.396,1994,3,593000.0
109976,2014-12-18,2,1.0,1.0,740,0,740,5000,47.5298,-122.273,1926,4,255000.0
104453,2015-02-03,3,2.5,2.0,1160,280,1440,1068,47.5393,-122.361,2006,3,292500.0
111915,2015-04-26,5,1.75,1.5,1940,0,1940,6654,47.4663,-122.359,1953,4,390000.0
115870,2014-07-01,2,2.25,1.5,1530,600,2130,4920,47.573,-122.40899999999999,1941,4,730000.0
114015,2015-04-20,3,2.25,1.0,1520,1430,2950,7232,47.5257,-122.382,1983,3,1065500.0
104089,2014-11-03,4,2.25,2.0,2730,0,2730,35100,47.5913,-122.012,1977,3,500000.0
112011,2014-07-22,3,2.5,2.0,2390,0,2390,8315,47.6271,-122.02799999999999,1990,4,640000.0
112143,2015-02-04,3,1.0,1.0,1060,0,1060,7419,47.7712,-122.39200000000001,1906,4,370000.0
109145,2014-07-25,3,2.5,2.0,1140,280,1420,814,47.5429,-122.387,2008,3,451300.0
116927,2015-05-01,3,2.5,1.0,2600,720,3320,12840,47.5783,-121.994,1990,3,792000.0
110779,2014-09-09,4,2.0,1.0,990,600,1590,5400,47.637,-122.367,1900,3,783200.0
106870,2014-05-22,4,2.5,1.0,1860,1380,3240,13978,47.6298,-122.057,1977,3,635700.0
120372,2014-11-18,3,2.25,3.0,2190,0,2190,2416,47.6758,-122.38,2014,3,719950.0
106495,2015-04-06,3,2.5,2.0,2550,0,2550,8170,47.31100000000001,-122.345,1985,3,316000.0
110086,2014-11-13,4,2.5,2.0,2580,0,2580,15031,47.6895,-122.094,1999,3,700000.0
113683,2015-01-08,5,3.0,2.0,3270,0,3270,9146,47.3342,-122.169,2002,3,357500.0
120571,2015-03-10,5,3.5,2.0,3740,0,3740,11340,47.6628,-122.14299999999999,2013,3,1080000.0
115823,2014-09-02,3,1.5,1.0,1250,0,1250,8710,47.6245,-122.198,1953,4,888000.0
120677,2015-02-24,3,1.75,1.0,1070,470,1540,6632,47.4973,-122.25200000000001,1959,3,284200.0
102702,2015-04-09,3,1.75,1.0,1150,610,1760,6500,47.3647,-122.05,1987,3,240000.0
102313,2014-11-20,4,4.0,2.0,4900,1430,6330,13296,47.6488,-122.20100000000001,2000,3,2385000.0
119577,2014-12-26,6,3.0,2.0,2200,1100,3300,4218,47.6557,-122.344,1970,3,920000.0
108586,2014-08-05,3,1.0,1.0,990,0,990,8100,47.4839,-122.34100000000001,1949,3,250000.0
108155,2014-10-03,4,3.25,2.0,3990,0,3990,18115,47.6177,-122.229,1989,4,2720000.0
106703,2015-03-30,4,2.0,2.0,2010,0,2010,9474,47.4234,-122.34200000000001,1953,3,410000.0
110284,2014-08-27,4,3.5,1.0,2230,2330,4560,16643,47.5521,-122.115,1995,3,1200000.0
118302,2014-09-09,3,2.75,1.5,2260,380,2640,11957,47.6491,-122.12,1978,3,698000.0
100343,2015-01-13,5,2.25,1.0,1900,1420,3320,13138,47.75899999999999,-122.26899999999999,1964,4,769000.0
115304,2014-12-31,3,2.0,1.5,1680,0,1680,7000,47.2775,-122.20299999999999,1968,4,219200.0
117294,2014-05-20,3,1.5,2.0,1570,0,1570,1050,47.6358,-122.35600000000001,1915,3,792000.0
118208,2014-11-05,3,2.5,2.0,1360,0,1360,5754,47.3645,-122.18299999999999,1994,3,239000.0
108206,2014-07-15,3,1.75,2.0,1480,0,1480,2211,47.6966,-122.35,1995,3,402500.0
100828,2014-10-14,3,2.5,2.0,2074,0,2074,4900,47.7327,-122.23299999999999,1997,3,515100.0
102511,2014-12-11,4,1.75,1.0,1390,280,1670,10200,47.5524,-122.26700000000001,1953,3,476500.0
120476,2015-01-07,2,1.75,1.0,1440,0,1440,4660,47.7092,-122.015,2008,3,445000.0
107428,2014-10-21,3,1.0,1.0,1040,0,1040,8645,47.3631,-122.116,1962,4,198400.0
117911,2015-01-28,4,2.0,1.0,1450,0,1450,8940,47.7304,-122.24,1962,3,360000.0
114076,2014-05-06,3,2.25,1.0,1560,420,1980,8000,47.3149,-122.37799999999999,1974,4,295000.0
110374,2014-10-22,2,0.75,1.0,760,0,760,33801,47.4703,-122.07600000000001,1931,4,352000.0
102567,2014-06-26,3,2.75,1.5,1600,1000,2600,5875,47.5773,-122.406,1929,5,805000.0
112823,2015-03-01,2,0.75,1.0,720,0,720,5040,47.5323,-122.34700000000001,1949,3,151000.0
100492,2014-12-04,4,2.5,1.0,1550,1450,3000,10920,47.5347,-122.227,1969,4,1075000.0
103682,2014-07-25,3,2.5,1.5,3136,0,3136,54450,47.3999,-122.47200000000001,1910,5,665000.0
100680,2015-04-02,4,1.75,1.0,1440,600,2040,9322,47.7611,-122.29799999999999,1977,3,540000.0
101590,2014-10-21,2,1.0,1.0,810,140,950,3060,47.6698,-122.323,1925,3,490000.0
111241,2014-07-29,4,2.5,2.0,4390,1370,5760,32033,47.7288,-122.37,1994,4,2880500.0
112679,2014-11-24,2,1.0,1.0,970,0,970,8874,47.4943,-122.178,1968,3,210000.0
101427,2014-10-03,4,1.0,1.5,1480,0,1480,6500,47.5282,-122.26700000000001,1914,4,335000.0
108930,2015-04-07,3,2.5,2.0,1690,0,1690,4851,47.6795,-122.03399999999999,2004,3,499000.0
107871,2014-12-03,3,2.25,1.0,1400,430,1830,19965,47.7412,-122.088,1976,3,430000.0
113477,2014-08-05,3,2.0,1.0,1680,0,1680,11250,47.4861,-121.786,1967,4,450000.0
111487,2015-03-30,4,3.0,2.0,2760,950,3710,20000,47.6696,-122.26100000000001,1936,5,2537000.0
106443,2015-02-25,3,1.5,2.0,2120,580,2700,24539,47.7348,-121.984,1977,3,524950.0
114635,2015-04-06,5,2.75,2.0,3710,0,3710,8674,47.513999999999996,-122.176,1996,3,641000.0
102100,2015-04-24,4,2.75,1.0,1280,1190,2470,50123,47.2504,-122.0,1978,3,430000.0
113995,2015-01-21,3,1.75,1.0,1400,0,1400,7405,47.7569,-122.334,1961,3,334000.0
116391,2014-10-29,3,1.0,1.0,900,900,1800,4800,47.5672,-122.37200000000001,1927,4,625000.0
102518,2014-08-08,3,1.0,1.0,900,710,1610,7680,47.6038,-122.303,1956,3,715000.0
120933,2014-08-26,4,2.5,2.0,2750,0,2750,7200,47.7327,-121.96600000000001,2011,3,430000.0
117717,2015-05-12,2,1.0,1.0,910,0,910,9000,47.526,-121.81,1923,3,301000.0
109677,2014-10-21,3,1.5,1.0,1210,0,1210,10588,47.2876,-122.212,1958,4,200000.0
120030,2015-04-28,3,1.75,2.0,1870,0,1870,8250,47.445,-122.285,1956,3,355000.0
117862,2015-04-23,4,2.5,1.0,1990,420,2410,9886,47.5351,-122.223,1975,5,938000.0
118450,2015-04-20,3,1.0,1.0,1040,0,1040,5060,47.5636,-122.39399999999999,1941,3,480000.0
106933,2014-05-23,3,1.75,1.0,940,680,1620,3975,47.6786,-122.368,1926,5,641000.0
111854,2014-07-16,4,1.75,1.0,1850,0,1850,7500,47.4217,-122.333,1954,3,181100.0
104173,2014-09-08,3,2.5,1.5,1280,890,2170,3200,47.6543,-122.34700000000001,1923,5,539000.0
100797,2015-04-20,4,2.25,2.0,1770,470,2240,5000,47.6027,-122.295,1900,3,905000.0
112656,2014-09-02,3,1.0,1.0,1540,0,1540,7740,47.522,-122.375,1909,4,384950.0
113210,2015-01-05,2,1.5,1.0,2130,0,2130,35679,47.6638,-122.171,1963,4,830000.0
115880,2014-07-01,4,1.75,2.0,1430,0,1430,4096,47.604,-122.306,1900,3,485000.0
107580,2014-09-10,3,2.0,1.0,1410,0,1410,8384,47.3315,-122.26299999999999,1985,3,205000.0
106600,2014-12-01,4,2.75,2.0,2040,860,2900,6400,47.5563,-122.39299999999999,1911,3,450000.0
119676,2014-05-12,3,1.5,1.0,1280,340,1620,6630,47.6948,-122.39399999999999,1954,3,620000.0
102166,2015-05-12,3,1.75,1.5,1510,500,2010,3090,47.681999999999995,-122.348,1926,5,825000.0
114957,2015-05-05,2,1.5,2.0,940,200,1140,1149,47.6124,-122.314,2001,3,518000.0
107191,2014-10-02,3,1.75,1.0,860,260,1120,7740,47.7107,-122.291,1948,4,355000.0
115923,2014-10-27,4,2.25,1.0,1660,0,1660,7350,47.6263,-122.124,1965,3,610000.0
110123,2015-04-22,3,2.25,1.0,1240,550,1790,9927,47.5822,-122.07700000000001,1969,4,650000.0
116199,2014-12-11,2,2.0,1.5,1340,0,1340,5350,47.6384,-122.40299999999999,1941,3,592500.0
109199,2014-12-01,2,1.0,1.0,700,0,700,6046,47.7172,-122.34,1950,3,247500.0
106639,2014-05-02,3,1.75,1.0,1800,0,1800,23103,47.6517,-121.906,1968,3,284000.0
110685,2014-12-02,2,2.25,2.0,850,0,850,1656,47.7064,-122.344,2001,3,233000.0
118110,2015-01-22,4,3.5,2.0,2760,0,2760,5040,47.6756,-122.40100000000001,1955,3,1103990.0
104814,2014-05-13,3,3.25,2.0,2440,1170,3610,59677,47.5464,-122.088,2003,3,777000.0
121306,2014-05-29,4,2.5,2.0,2920,0,2920,9904,47.5759,-121.995,1990,4,690000.0
114522,2014-05-09,4,3.5,1.0,2560,1250,3810,13592,47.5134,-122.2,2013,3,839900.0
108175,2015-02-09,4,2.5,2.0,2500,0,2500,4000,47.5902,-122.311,2014,3,635000.0
101453,2014-06-20,3,1.75,1.0,1330,550,1880,11249,47.3295,-122.257,1985,3,340000.0
116297,2014-12-18,3,3.5,2.0,1870,800,2670,3000,47.6813,-122.37200000000001,2014,3,825000.0
111386,2014-09-25,5,3.0,1.0,1470,1260,2730,6000,47.4994,-122.234,1979,3,440000.0
108787,2015-04-22,3,1.5,1.0,1120,780,1900,9994,47.4729,-122.301,1960,3,278000.0
117175,2014-06-26,2,1.0,1.0,950,0,950,7954,47.556999999999995,-122.306,1941,4,339000.0
113413,2014-11-14,6,2.0,1.0,1870,0,1870,6969,47.5342,-122.036,1968,4,380000.0
107109,2014-06-24,3,3.5,1.0,2300,0,2300,5611,47.7122,-122.02600000000001,2004,3,675000.0
105883,2014-06-17,3,1.75,1.0,1480,1480,2960,12420,47.5739,-122.406,1952,4,936000.0
100875,2014-06-23,2,1.0,1.0,1610,940,2550,21675,47.4013,-122.319,1958,4,446000.0
113557,2014-05-20,3,2.5,1.0,3050,0,3050,158558,47.4326,-122.208,1987,4,555000.0
109756,2014-09-24,2,1.75,1.0,1330,0,1330,2159,47.3822,-122.32,1979,4,202200.0
116887,2014-06-13,4,2.5,1.0,1120,810,1930,8660,47.3261,-122.26,1981,3,250600.0
112048,2015-04-02,4,3.0,2.0,3040,1120,4160,13170,47.5182,-122.149,2001,3,1150000.0
108450,2015-01-05,4,2.5,2.0,2660,0,2660,5608,47.5449,-121.995,2003,3,729000.0
118939,2014-12-22,4,2.75,2.0,2410,0,2410,5225,47.4244,-122.15100000000001,2001,3,379000.0
104139,2014-09-13,4,1.0,1.5,1360,0,1360,5500,47.6878,-122.285,1950,3,439500.0
107803,2014-06-30,3,1.0,1.0,1320,0,1320,7341,47.7367,-122.295,1982,3,370000.0
111375,2015-04-30,3,2.5,2.0,1830,0,1830,4997,47.3035,-122.28299999999999,2004,3,286651.0
111256,2014-08-12,2,1.0,1.0,1140,500,1640,14100,47.5712,-122.14299999999999,1954,4,500000.0
106966,2014-12-08,5,1.75,1.0,1890,1800,3690,36036,47.3473,-122.085,1985,3,440000.0
112680,2015-03-24,3,2.75,1.0,1580,920,2500,35245,47.3414,-122.117,2000,3,397900.0
121357,2014-06-23,3,1.75,1.5,1660,0,1660,10150,47.7512,-122.34200000000001,1957,3,350000.0
111257,2014-08-27,4,2.0,1.0,1120,450,1570,11200,47.7573,-122.21700000000001,1959,3,342000.0
106034,2015-04-20,3,2.0,1.0,1100,670,1770,6000,47.5644,-122.29,1984,3,423500.0
113619,2014-12-11,3,3.25,2.0,1180,300,1480,1192,47.5556,-122.363,2013,3,320000.0
106141,2015-02-06,3,1.0,1.0,1030,0,1030,8395,47.3322,-122.337,1960,4,175000.0
102484,2015-04-16,4,1.0,1.0,1280,770,2050,7590,47.4916,-122.22399999999999,1957,3,329950.0
114429,2014-12-16,4,2.5,1.5,2010,0,2010,16020,47.4821,-122.10799999999999,1962,5,430000.0
107155,2015-01-07,3,1.75,1.0,1340,0,1340,6300,47.7186,-122.21799999999999,1972,3,354000.0
100888,2014-09-16,3,1.75,1.0,1540,580,2120,10875,47.504,-122.382,1977,3,578000.0
108588,2015-02-02,3,2.5,2.0,2555,0,2555,5720,47.386,-122.184,2006,3,255000.0
104988,2014-10-16,1,1.5,3.0,1120,0,1120,912,47.5924,-122.29899999999999,2011,3,310000.0
121166,2014-05-08,3,2.75,2.0,2090,0,2090,8354,47.7336,-121.965,2012,3,403000.0
108493,2015-03-04,3,1.0,1.0,1480,0,1480,17360,47.5179,-122.387,1954,3,600000.0
102673,2015-04-15,4,2.75,1.5,1840,880,2720,4000,47.6797,-122.359,1928,5,1062000.0
108998,2014-12-15,4,2.0,1.0,1060,1060,2120,9442,47.7675,-122.226,1968,5,455000.0
101911,2014-08-15,2,1.0,1.0,920,0,920,4000,47.6711,-122.32799999999999,1906,4,514000.0
117358,2015-01-14,3,2.5,2.0,2196,0,2196,7475,47.3803,-122.204,2006,3,333500.0
118111,2014-12-17,4,2.75,1.0,2060,2060,4120,12500,47.5914,-122.385,1947,4,1250000.0
103625,2015-03-27,4,3.0,1.5,2000,0,2000,5304,47.6762,-122.285,1947,4,775000.0
102470,2015-01-27,4,2.25,1.0,2360,0,2360,15860,47.6307,-122.051,1977,3,615000.0
111079,2015-02-11,4,3.0,1.0,2520,1380,3900,9750,47.5605,-122.15799999999999,1972,5,1650000.0
106962,2014-08-11,3,2.5,2.0,3150,0,3150,20189,47.446999999999996,-122.088,1990,3,570000.0
120323,2014-07-29,4,2.5,2.0,2760,170,2930,5000,47.5424,-122.12,2007,3,800000.0
114731,2015-05-11,4,2.5,2.0,3670,420,4090,215186,47.2964,-122.116,1979,4,640000.0
104289,2014-07-14,2,1.0,1.0,710,0,710,14000,47.4379,-122.337,1953,4,239000.0
116641,2015-04-06,2,1.5,3.0,990,0,990,1380,47.7218,-122.35600000000001,2001,3,285000.0
111171,2015-01-16,3,2.5,1.0,1220,600,1820,16300,47.4582,-122.365,1955,4,453000.0
115168,2015-03-11,4,3.5,1.0,1660,1610,3270,15160,47.7437,-122.287,1997,3,600000.0
111366,2014-07-14,4,2.0,2.5,2190,0,2190,4560,47.662,-122.329,1910,5,980000.0
104381,2015-04-29,2,1.0,1.0,960,480,1440,4046,47.6901,-122.382,1946,3,487000.0
119275,2014-09-05,4,2.5,2.0,2200,0,2200,5730,47.3482,-122.15299999999999,2003,3,299900.0
113024,2015-01-08,3,2.0,2.0,1560,750,2310,6000,47.648,-122.395,1926,4,815000.0
110491,2014-12-19,3,1.75,1.0,1400,0,1400,7735,47.357,-122.04,1989,4,269950.0
121010,2014-10-14,3,1.75,1.0,1240,1240,2480,4000,47.615,-122.288,1948,3,920000.0
103065,2014-10-28,3,2.25,2.0,1380,0,1380,3015,47.6783,-122.15700000000001,2009,3,435000.0
102670,2014-06-21,4,2.25,2.0,2330,0,2330,8994,47.7264,-122.104,1986,3,639500.0
118064,2014-12-15,4,1.75,1.0,2040,480,2520,15205,47.7642,-122.264,1954,4,387846.0
112882,2014-11-13,3,2.0,2.0,1810,0,1810,10684,47.4619,-122.15299999999999,1987,3,252500.0
106413,2014-10-07,3,1.0,1.0,960,170,1130,5758,47.6413,-122.40100000000001,1939,3,485000.0
112726,2014-09-02,3,1.0,1.0,840,0,840,8400,47.3277,-122.34299999999999,1959,3,105000.0
119620,2014-07-28,4,3.5,2.0,3690,2170,5860,7200,47.6287,-122.287,1907,5,2400000.0
105453,2015-04-15,6,2.5,1.0,1640,240,1880,14350,47.7556,-122.352,1955,5,520500.0
111708,2014-08-20,3,1.75,1.0,1430,0,1430,8400,47.6073,-122.12700000000001,1961,4,440000.0
100232,2014-06-02,4,3.5,2.0,3610,760,4370,8510,47.5876,-122.204,2003,3,1965220.0
115760,2015-05-07,4,2.0,2.0,2130,620,2750,5527,47.6513,-122.368,1901,3,865000.0
102678,2014-10-07,3,1.75,1.0,780,780,1560,5760,47.5272,-122.359,1927,5,353900.0
110151,2014-06-20,5,3.25,3.0,2750,1090,3840,4800,47.5929,-122.29,2008,3,1462500.0
111346,2015-04-09,4,2.5,2.0,2610,0,2610,7333,47.2721,-122.29299999999999,1988,3,360000.0
113938,2015-04-30,4,1.5,1.0,1030,550,1580,10260,47.5984,-122.147,1955,4,475000.0
121211,2015-05-07,3,2.25,1.0,1180,400,1580,7034,47.3564,-122.04,1989,4,284000.0
119685,2015-04-24,4,1.75,1.0,2250,0,2250,292288,47.3787,-122.09100000000001,1963,4,411000.0
111279,2015-01-05,3,1.0,1.0,840,0,840,3000,47.494,-122.275,1943,3,135000.0
114307,2015-02-11,3,1.5,1.0,840,480,1320,7560,47.7451,-121.98,1983,3,325000.0
107114,2014-09-26,3,1.0,1.0,800,800,1600,4489,47.5686,-122.37799999999999,1944,3,364500.0
102342,2014-08-22,3,1.75,1.0,2020,0,2020,9718,47.574,-122.21,1956,3,677500.0
102667,2014-08-25,4,2.0,1.0,2060,0,2060,13400,47.4404,-122.34,1957,4,350000.0
106920,2014-09-29,4,3.0,1.0,2420,0,2420,12000,47.7267,-122.06299999999999,1984,3,725000.0
111894,2015-02-25,5,3.0,1.0,1680,1300,2980,10064,47.7372,-122.316,1940,3,595000.0
120628,2014-06-26,4,2.25,2.0,3250,0,3250,16684,47.6334,-122.229,1979,3,1410000.0
103759,2014-06-21,4,1.5,1.0,1000,550,1550,9176,47.6005,-122.12899999999999,1956,3,418000.0
109172,2014-05-13,3,2.0,1.5,1150,790,1940,5820,47.6638,-122.36200000000001,1944,5,665000.0
114247,2015-01-27,2,1.0,1.0,860,0,860,6000,47.2109,-121.985,1945,3,122000.0
116002,2014-06-09,4,3.25,2.0,1370,680,2050,5000,47.6235,-122.29799999999999,1987,4,750000.0
114861,2015-04-29,4,1.0,1.0,1220,1080,2300,9583,47.5671,-121.89,1928,3,303000.0
102621,2014-06-12,2,1.0,1.0,820,0,820,10450,47.4261,-122.199,1965,4,173000.0
119389,2015-04-01,4,2.5,2.0,1620,0,1620,4000,47.3661,-122.02,2008,3,305000.0
120659,2014-12-09,3,1.75,1.0,1910,0,1910,8329,47.19,-122.016,2004,3,323000.0
111735,2014-09-26,4,2.5,2.0,1950,0,1950,3000,47.4977,-122.226,2002,3,299000.0
101908,2014-10-10,3,1.75,1.0,1700,900,2600,15064,47.64,-122.204,1967,4,860000.0
110216,2014-10-01,3,2.5,2.0,2690,0,2690,8577,47.3026,-122.351,1987,3,340000.0
117838,2014-12-08,5,3.5,1.0,2660,1200,3860,9600,47.7139,-122.223,1973,4,670000.0
109248,2014-05-21,4,2.75,2.0,2830,0,2830,13059,47.595,-121.986,1998,3,744000.0
117338,2015-05-08,3,2.5,2.0,2080,0,2080,3920,47.5412,-122.286,2010,3,448500.0
113841,2015-01-14,6,4.5,2.0,2440,950,3390,7200,47.5205,-122.288,2007,3,303500.0
108052,2014-06-20,3,1.5,1.0,1440,0,1440,28516,47.5829,-122.005,1975,4,456000.0
106136,2014-10-23,3,2.5,2.0,2070,0,2070,6145,47.3357,-122.17200000000001,2003,3,289950.0
117656,2014-08-13,3,2.5,1.0,870,820,1690,7460,47.4964,-122.353,1997,3,285000.0
