customer_id,product_0,product_1,product_2,product_3,product_4,product_5,product_6,gender_cd,age,marital_status_cd,children_cnt,first_session_dttm,job_position_cd,job_title
259512,,CLS,,,,UTL,,M,25.0,MAR,0.0,2016-01-25 08:17:39,17,Начальник отдела бронирования
537286,,UTL,,,,,,M,25.0,UNM,0.0,2017-06-05 14:55:37,16,менеджер по продажам
428287,,UTL,,,,,,M,55.0,DIV,0.0,2016-12-08 09:43:05,11,НЕ РАБОТАЕТ
610448,,UTL,,,,,,M,40.0,UNM,0.0,2017-07-01 11:58:41,16,менеджер
395423,,,,,,,,M,25.0,UNM,0.0,2018-06-19 04:33:34,22,
801648,,UTL,,,,UTL,,M,35.0,MAR,0.0,2017-12-26 10:04:40,16,
663620,,UTL,,,,,,M,30.0,UNM,0.0,2017-08-14 13:41:19,20,кладовщик
927079,,UTL,,,,,,M,30.0,MAR,0.0,2018-04-29 11:04:42,22,
841754,,OPN,,,,,,F,40.0,MAR,0.0,2018-06-09 08:45:46,16,администратор
393635,,CLS,,,,UTL,,M,30.0,MAR,0.0,2016-10-24 17:04:28,17,
267331,,UTL,,,,,,M,40.0,UNM,1.0,2016-05-16 11:45:23,20,водитель
362841,,,OPN,CLS,,UTL,,M,25.0,UNM,0.0,2016-08-09 03:49:22,16,
200736,,UTL,,,,,,F,45.0,DIV,0.0,2015-11-01 12:38:36,4,ген. директор
558729,,OPN,OPN,,,,,M,35.0,MAR,1.0,2017-05-04 07:40:27,17,директор по пр-ву наружней рекламы
219073,,,,UTL,,UTL,UTL,F,30.0,UNM,0.0,2015-09-08 10:21:16,16,бизнес партнер
263675,,UTL,,,,OPN,,M,30.0,MAR,0.0,2016-02-10 19:10:31,16,
733488,,UTL,,,,,,F,30.0,MAR,0.0,2017-11-05 12:35:21,8,
528779,,UTL,,,,,,M,65.0,MAR,0.0,2017-04-04 15:38:02,12,Пенсия по возрасту/стажу работы
124869,,CLS,UTL,,,UTL,,M,35.0,MAR,1.0,2016-09-30 17:44:55,22,
430227,,UTL,,,,,CLS,F,25.0,UNM,0.0,2017-09-27 08:34:38,16,
223756,,,UTL,UTL,,UTL,,M,30.0,,0.0,2015-09-27 15:08:55,22,
833926,,,,,,,UTL,F,55.0,MAR,0.0,2018-01-26 07:55:14,2,Собственный неофициальный бизнес
555984,,,,,,,,M,25.0,UNM,0.0,2017-05-09 15:20:48,16,Старший смены охраны
754001,,,,,,UTL,,M,25.0,,0.0,2017-11-11 10:48:25,22,менеджер по продажам запчастей
315446,,,OPN,CLS,,UTL,,M,30.0,,0.0,2016-05-09 08:56:48,22,
709250,,,,UTL,,UTL,,M,30.0,,0.0,2017-09-30 17:45:54,11,
936857,,,,,,UTL,,M,50.0,UNM,0.0,2018-05-01 06:59:59,22,
74112,,,,CLS,,UTL,UTL,M,25.0,UNM,0.0,2013-04-13 16:49:07,22,
229200,,,,,,UTL,,F,50.0,MAR,,2015-10-08 18:52:50,16,СТРАХОВОЙ КОНСУЛЬТАНТ
249515,,,,,,UTL,,M,35.0,,0.0,2015-12-17 19:59:40,22,
406931,,UTL,,,,,,F,20.0,UNM,0.0,2016-10-27 18:41:46,16,СТАРШИЙ БУХГАЛТЕР
669310,,UTL,,,,,,F,25.0,UNM,0.0,2017-08-13 18:07:59,16,Бухгалтер
501877,,UTL,,,,,,F,35.0,MAR,3.0,2017-03-19 22:34:57,16,МЕНЕДЖЕР ПО РАБОТЕ С КЛИЕНТАМИ
318884,,,,,,UTL,,M,30.0,,0.0,2018-05-21 11:18:36,22,
561665,,UTL,,,,,,M,45.0,MAR,3.0,2017-05-31 13:37:51,17,старший офицер
665303,,UTL,,,,,,F,35.0,MAR,0.0,2017-09-01 12:50:19,3,
285274,,UTL,,,,,,F,35.0,UNM,0.0,2016-03-15 10:22:19,22,зам.директор
21915,,UTL,,,,,,M,35.0,MAR,1.0,2014-02-21 09:27:21,22,
833811,,UTL,,,,,,F,25.0,MAR,0.0,2018-01-31 07:19:51,7,
370873,,,,UTL,,UTL,,F,25.0,,0.0,2016-08-23 10:59:19,22,
147152,,,,UTL,,UTL,,M,35.0,,,2014-10-15 21:59:31,7,
174545,,,UTL,CLS,,UTL,UTL,M,30.0,MAR,0.0,2015-05-05 15:21:05,16,МЕНЕДЖЕР ПО ЗАКУПКАМ
721397,,UTL,,,,,,M,30.0,MAR,0.0,2017-10-21 19:59:55,20,штукатур
824497,,OPN,,,,,,F,40.0,MAR,0.0,2018-08-15 12:06:52,20,приемщик
412369,,CLS,,,,,UTL,M,30.0,UNM,0.0,2016-11-06 17:59:14,16,менеджер по продажам
769588,,,OPN,CLS,,UTL,,M,20.0,,0.0,2017-11-26 13:11:19,22,
527650,,UTL,,,,,,F,35.0,MAR,2.0,2017-04-21 17:19:04,16,
525738,,UTL,,,,,,M,20.0,UNM,0.0,2017-04-16 14:53:01,11,
71229,,,CLS,CLS,,UTL,,M,25.0,,0.0,2013-04-18 17:10:12,22,Младший финансовый консультант
621241,,UTL,,,,,,F,40.0,CIV,0.0,2018-06-29 15:23:44,16,СПЕЦИАЛИСТ
208230,,,,,,UTL,,M,25.0,,,2015-08-16 19:35:57,22,
754298,,,,UTL,,,,M,25.0,,0.0,2017-11-10 13:08:04,22,
776408,,UTL,,,,,,F,55.0,MAR,0.0,2017-12-03 10:57:16,12,
481109,,,,,,UTL,,M,45.0,,0.0,2017-02-11 13:29:50,11,
269363,,,,,,UTL,,M,25.0,UNM,0.0,2017-02-04 12:11:52,16,Неруководящий сотрудник - специалист
870818,,UTL,,,,,,F,25.0,MAR,0.0,2018-02-26 15:29:52,20,финансовый менеджер
476930,,,,,UTL,UTL,,F,45.0,MAR,2.0,2017-02-04 06:51:03,22,
277851,,UTL,,,,,,F,25.0,CIV,0.0,2016-02-25 09:53:19,22,
956598,,,,,,UTL,,M,40.0,,0.0,2018-05-11 11:22:01,22,
383013,,UTL,,,,,,F,20.0,MAR,0.0,2016-09-16 14:32:45,16,ПРОДАВЕЦ КАССИР
777082,,OPN,,,,,,F,40.0,MAR,0.0,2018-07-22 13:05:02,16,лаборант
111385,,UTL,,,,UTL,,M,25.0,CIV,0.0,2014-01-16 11:13:19,22,
828597,,,,,,UTL,,M,35.0,,0.0,2018-01-24 21:43:55,17,Руководитель среднего звена
794098,,,,,,UTL,,M,40.0,,,2017-12-17 12:30:58,2,Собственный неофициальный бизнес
116812,,,,CLS,,UTL,,M,35.0,,,2014-02-20 10:05:50,22,инженер
135162,,,,CLS,,UTL,UTL,F,30.0,MAR,0.0,2014-07-14 07:37:27,2,"ТРАНСПОРТНЫЕ УСЛУГИ, ОКАЗАНИЕ БУХГАЛТЕРСКИХ УСЛУГ"
827734,,UTL,,,,,,M,30.0,DIV,0.0,2018-01-20 16:17:28,16,слесарь авр
893363,,UTL,,,,,,F,30.0,MAR,0.0,2018-04-28 09:55:10,16,Оператор информационной базы
383112,,UTL,,,,UTL,,M,35.0,UNM,0.0,2016-09-17 13:43:14,16,главный специалист
491148,,,,,,UTL,,M,30.0,,0.0,2017-02-19 09:50:34,22,заместитель начальника отдела импортных операций
928167,,UTL,,,,,,M,30.0,MAR,0.0,2018-07-26 10:34:18,20,водитель
798029,UTL,UTL,,,,UTL,,M,25.0,MAR,0.0,2018-01-26 20:04:10,16,
97431,,,,UTL,,UTL,,M,35.0,,,2013-09-25 11:17:06,22,
892890,,,,,,UTL,,F,40.0,,0.0,2018-03-20 10:59:45,22,
493600,,CLS,,,CLS,UTL,,M,35.0,MAR,3.0,2017-02-26 15:43:08,2,ДИРЕКТОР
946016,,UTL,,,,,,F,30.0,MAR,0.0,2018-05-27 13:05:34,7,
272832,,,,,,UTL,,M,30.0,,0.0,2016-02-06 12:42:00,22,
780508,,,,,,UTL,,M,35.0,,0.0,2017-12-04 16:55:01,16,Программист
29217,,UTL,,CLS,,UTL,,F,35.0,DIV,1.0,2013-07-15 09:35:09,16,СТАРШИЙ СПЕЦИАЛИСТ
236015,,,,,,UTL,,F,25.0,,0.0,2015-11-04 22:04:54,22,
243437,,,,,,UTL,,F,30.0,,,2015-11-26 10:44:16,22,
579541,,UTL,,,,,,F,20.0,UNM,0.0,2017-06-01 19:47:46,20,упаковщица
961646,,,,,,,,M,30.0,,0.0,2018-05-29 17:33:33,22,
50025,,OPN,,,,,,M,30.0,UNM,0.0,2013-03-22 16:12:10,16,
128249,,UTL,,,,,,F,45.0,MAR,2.0,2017-08-04 08:26:21,2,Собственный неофициальный бизнес
799897,,UTL,,,,UTL,,F,25.0,MAR,0.0,2017-12-20 12:50:28,11,
638809,,UTL,,,,,,F,20.0,UNM,0.0,2017-08-22 15:34:49,3,сдача квартиры
272252,,,,,,UTL,,F,25.0,,0.0,2016-02-06 08:18:00,22,
555449,,,,,,UTL,,M,30.0,,0.0,2017-05-02 12:23:43,22,
276765,,UTL,,,,,,F,40.0,MAR,2.0,2017-11-30 12:33:41,16,
7888,,OPN,,,UTL,,,M,60.0,MAR,2.0,2017-08-19 04:16:13,20,начальник автотранспортного отдела
60900,,,,,,UTL,UTL,M,40.0,MAR,2.0,2013-01-15 14:52:33,16,
770168,,UTL,,,,,,M,45.0,MAR,0.0,2017-12-02 02:53:53,3,
520703,,UTL,,,,,,M,50.0,MAR,2.0,2017-03-26 04:56:24,16,
603238,,,OPN,UTL,,UTL,,F,25.0,,0.0,2017-06-16 12:02:30,22,
628178,,UTL,,,,,,F,20.0,UNM,0.0,2017-07-09 10:39:06,16,продавец-консультант
286860,,,,,,UTL,,F,25.0,,0.0,2016-03-07 11:07:04,22,
238996,,,,,,UTL,,M,30.0,,0.0,2015-11-14 04:29:59,22,программист
82647,,OPN,,,,UTL,,M,25.0,MAR,0.0,2017-04-24 05:11:47,2,Собственный неофициальный бизнес
510617,,,,,,UTL,,M,50.0,,0.0,2017-03-13 13:31:54,11,
813073,,UTL,,,,,,M,35.0,MAR,0.0,2018-01-07 15:48:46,16,
832127,,,,,,UTL,,F,25.0,,0.0,2018-01-23 12:36:56,11,
681501,,,,,,UTL,,F,40.0,,0.0,2017-08-26 12:38:47,22,Менеджер по ВЭД
325611,,UTL,,CLS,,UTL,,M,30.0,,0.0,2016-05-29 08:15:18,16,Неруководящий сотрудник - специалист
50441,,,,CLS,,UTL,UTL,M,40.0,MAR,1.0,2013-05-19 09:24:15,2,
498721,,UTL,,,,UTL,,M,45.0,UNM,0.0,2017-03-01 10:12:23,22,
548281,,,,,,UTL,,F,30.0,,0.0,2017-04-28 09:45:39,2,Собственный неофициальный бизнес
827475,,UTL,,,,,,M,60.0,DIV,0.0,2018-05-08 16:35:46,22,
117599,,,,,,,,M,40.0,UNM,0.0,2018-08-13 09:33:35,22,
875240,,,,,,UTL,,M,30.0,,0.0,2018-03-04 11:23:55,16,Ведущий специалист
699726,,,,,,UTL,,M,20.0,,,2017-11-04 16:14:53,22,
224336,,,,,,,,F,25.0,UNM,,2015-09-27 11:23:00,11,
116368,,CLS,UTL,CLS,,UTL,UTL,F,25.0,,0.0,2014-02-21 13:04:04,17,РУКОВОДИТЕЛЬ НАПРАВЛЕНИЯ АДМИНИСТРАТИВНОГО БЛОКА
914445,,CLS,,,,UTL,,M,40.0,CIV,0.0,2018-04-08 14:47:35,2,Собственный неофициальный бизнес
652590,,UTL,,,,,,M,30.0,DIV,0.0,2017-08-02 13:03:31,16,Адвокат
187861,,,,,,,,F,35.0,CIV,1.0,2015-05-17 03:12:00,4,Ген. директор
836983,,,,,,UTL,,F,30.0,,0.0,2018-01-28 08:11:02,22,Менеджер по связям с общественностью рекламе и внутренним коммуникациям
587282,,,,,,UTL,,M,25.0,,0.0,2017-06-02 09:43:46,11,
331733,,UTL,,,,,,M,40.0,CIV,3.0,2016-06-26 15:44:25,22,
639395,,UTL,,,,UTL,,M,30.0,MAR,0.0,2017-07-17 11:08:53,16,Главный специалист
138777,,UTL,,,,,,M,35.0,MAR,2.0,2016-10-30 09:30:23,22,
423597,,,UTL,,,UTL,,M,35.0,,0.0,2016-11-26 06:24:57,22,
153329,,UTL,UTL,UTL,,UTL,,M,30.0,MAR,,2014-12-18 10:20:28,22,СПЕЦИАЛИСТ ОВО
848635,,,,,,,,F,30.0,,0.0,2018-07-18 17:05:46,22,
734374,,,,,,UTL,,M,30.0,,0.0,2017-10-29 12:16:39,22,Ведущий эксперт
274963,,,OPN,,,UTL,,M,35.0,,0.0,2016-02-09 14:31:17,22,
292938,,,,,,UTL,,F,65.0,,0.0,2016-03-20 08:16:06,14,Пенсия по возрасту/стажу работы
34069,,UTL,,,,,,F,35.0,MAR,1.0,2012-06-06 05:06:14,1,
610258,,,UTL,,,UTL,,M,30.0,,0.0,2017-06-24 10:39:05,16,Эксперт
177256,,UTL,,,,UTL,,M,35.0,MAR,2.0,2015-07-11 13:04:21,16,Менеджер по продажам
283694,,,OPN,,,UTL,,M,25.0,UNM,0.0,2016-03-06 09:18:07,22,
301477,,,,UTL,,UTL,,F,40.0,,0.0,2016-04-10 07:25:30,11,В отпуске по уходу за ребенком
620197,,,,,,UTL,,F,25.0,UNM,0.0,2018-02-07 06:20:50,22,
360944,,CLS,UTL,,UTL,UTL,,M,30.0,UNM,0.0,2016-08-10 14:07:10,16,
695738,,,,,,,,F,30.0,DIV,0.0,2017-09-22 15:41:26,16,СПЕЦИАЛИСТ
560596,,UTL,,,,,,M,30.0,MAR,0.0,2017-05-15 12:21:20,17,
359287,,,,,,UTL,,M,25.0,UNM,0.0,2017-06-22 13:25:04,22,
578426,,UTL,,,,,,F,25.0,UNM,0.0,2017-05-27 10:20:40,11,Дропшиппинг
896233,,,,,,,,F,35.0,DIV,0.0,2018-06-17 09:36:40,22,
958761,,UTL,,,,,,M,20.0,UNM,0.0,2018-05-13 18:31:17,3,
963423,,UTL,,,,,,F,50.0,DIV,0.0,2018-05-20 08:18:25,16,Инспектор по безопасности входного контроля
211320,,UTL,,,,,,M,30.0,MAR,1.0,2016-03-18 18:48:58,22,
635479,,,UTL,UTL,,UTL,,M,25.0,UNM,0.0,2017-08-16 08:04:15,16,
785920,,UTL,,,,,CLS,M,50.0,UNM,0.0,2018-06-06 11:19:41,11,
543608,,,,,CLS,UTL,,M,35.0,MAR,2.0,2017-04-24 16:40:17,16,инспектор
383160,,,,CLS,UTL,UTL,,M,40.0,,0.0,2016-09-19 13:38:22,22,
392559,,UTL,,,,UTL,,M,50.0,MAR,1.0,2016-10-10 15:45:13,2,Собственный неофициальный бизнес
111134,,,,,,UTL,,M,25.0,UNM,0.0,2017-02-28 11:52:02,16,Менеджер по продажам
923660,,UTL,,,,,,F,25.0,MAR,0.0,2018-04-13 10:00:22,16,Менеджер
745481,,UTL,,,,,,F,55.0,UNM,2.0,2017-12-11 10:47:28,22,
803882,,,,,,,UTL,F,30.0,UNM,0.0,2017-12-30 18:01:05,16,Врач-психотерапевт
440181,,,,,,UTL,,M,35.0,DIV,0.0,2016-12-13 16:37:07,11,Личный охранник
139007,,UTL,,,,,,F,20.0,,0.0,2017-12-14 09:49:06,11,НЕ РАБОТАЕТ
186525,,,,CLS,,UTL,,M,30.0,,,2015-04-26 19:02:29,22,
196732,,UTL,,,,OPN,,M,35.0,MAR,1.0,2012-10-10 17:46:55,16,АВИАДИСПЕТЧЕР
389915,,,,,,UTL,,F,30.0,,0.0,2016-10-07 15:42:30,22,
278792,,,,,,,UTL,M,35.0,MAR,2.0,2016-03-01 09:52:14,22,
826692,,,,,,UTL,,M,20.0,,0.0,2018-01-24 05:16:07,11,Временная занятость
751346,,UTL,,,,,,M,30.0,UNM,0.0,2017-11-12 19:09:22,16,Администратор
420261,,,,,,UTL,,F,35.0,,0.0,2016-11-18 12:27:54,22,
435497,,,,,,UTL,,M,40.0,MAR,0.0,2017-01-26 12:21:28,8,
299483,,UTL,,,CLS,UTL,,F,30.0,UNM,0.0,2016-05-08 12:52:09,16,МЕНЕДЖЕР ПО ПРОДАЖАМ
234286,,,,,,UTL,,M,45.0,,0.0,2015-10-29 12:37:08,22,
842266,,,,,,UTL,,F,35.0,,0.0,2018-02-03 11:00:36,22,
893543,,UTL,,,,,,F,35.0,UNM,0.0,2018-06-23 12:52:12,17,ЗАВЕДУЮЩАЯ МАГАЗИНА
359461,,UTL,,,UTL,UTL,,M,35.0,UNM,0.0,2016-08-09 12:10:12,2,Собственный официальный бизнес
745399,,,,,,,,M,20.0,UNM,,2018-06-30 10:02:03,22,
347523,,UTL,,,UTL,UTL,,M,40.0,MAR,1.0,2016-08-09 22:55:34,16,маркетолог
559799,,,,,,UTL,,M,30.0,,0.0,2017-05-07 10:41:18,16,Программист
776896,,UTL,,,,,,F,40.0,MAR,2.0,2018-02-22 07:22:19,22,
543046,,,,,,,,F,35.0,DIV,0.0,2018-08-11 04:49:51,17,Директор
505878,,,,CLS,,UTL,,M,30.0,,0.0,2017-03-08 13:47:10,17,Руководитель подразделения
477441,,,,,,UTL,UTL,M,45.0,MAR,0.0,2017-02-06 12:33:34,19,Управляющий
37791,,UTL,,,,UTL,,M,30.0,UNM,0.0,2012-08-26 14:11:58,16,ГЛАВНЫЙ СПЕЦИАЛИСТ
488007,,UTL,,,,,,F,25.0,MAR,0.0,2017-03-02 17:05:18,22,
787988,,UTL,,,,UTL,,M,55.0,MAR,0.0,2017-12-25 18:16:59,22,
495745,,UTL,,,,UTL,,M,20.0,CIV,0.0,2017-03-02 16:31:24,16,Водитель дальнего следования
299178,,UTL,,,,UTL,,F,25.0,UNM,0.0,2016-04-04 14:59:55,22,
74236,,UTL,,,,,,M,30.0,MAR,1.0,2014-06-01 08:15:36,22,инженер
758744,,UTL,,,,,,F,20.0,UNM,0.0,2017-11-17 08:52:10,16,Старший кассир
684574,,,,UTL,,UTL,,M,30.0,,0.0,2017-08-27 10:56:35,22,
819676,,,,,,,,M,20.0,UNM,0.0,2018-05-27 17:10:35,22,
806919,,UTL,,,,,,M,25.0,UNM,0.0,2018-01-02 15:49:54,22,руководитель
120265,,,OPN,,,UTL,UTL,M,30.0,UNM,0.0,2014-03-17 19:58:39,16,Врач
504052,,,,,UTL,UTL,,M,35.0,,0.0,2017-03-08 12:35:52,22,
474965,,UTL,,,,UTL,,M,50.0,MAR,1.0,2017-02-15 10:33:20,22,
524480,,UTL,,,,,,M,50.0,CIV,2.0,2017-11-30 15:03:07,11,
758570,,UTL,,,,,,F,25.0,MAR,0.0,2018-04-14 19:50:30,16,парикмахер стилист
61281,,UTL,,,,,,M,30.0,CIV,0.0,2017-04-18 14:43:24,16,СЛЕСАРЬ-САНТЕХНИК
100670,,,,UTL,,UTL,,M,30.0,,,2013-10-19 12:06:26,22,Начальник инженерно-конструкторского отдела
515251,,,,,,,,M,45.0,MAR,2.0,2017-03-22 20:34:27,16,главный специалист
743350,,,,,,UTL,,M,30.0,,0.0,2017-11-04 15:00:22,22,
607480,,,,,,UTL,,M,40.0,UNM,0.0,2017-06-26 08:47:48,16,
853653,,,,,,UTL,,F,35.0,,0.0,2018-02-21 15:56:29,16,Инженер по охране труда
685487,,,,,,UTL,,M,35.0,MAR,0.0,2017-08-28 11:21:48,16,Менеджер по продажам
735695,,,,,,,,M,35.0,MAR,0.0,2017-11-10 12:48:48,2,Собственный официальный бизнес
404810,UTL,UTL,,,,,,M,30.0,UNM,0.0,2016-10-26 07:56:11,16,
256678,UTL,UTL,,,,,,F,30.0,UNM,0.0,2016-01-30 05:30:42,20,Кассир
171980,,,UTL,UTL,,UTL,,M,35.0,,,2015-03-01 20:11:22,22,
275402,,UTL,,,,UTL,,M,25.0,DIV,0.0,2016-02-16 19:41:56,11,
167253,,,,,,UTL,UTL,M,35.0,MAR,0.0,2015-02-07 11:36:28,16,Старший менеджер по аудиту систем управления рисками
828807,,UTL,,,,UTL,,F,25.0,MAR,0.0,2018-01-23 17:19:53,3,Собственный официальный бизнес
716141,,UTL,,,,,,F,20.0,UNM,0.0,2017-09-30 19:01:02,1,Продавец-кассир
64183,,UTL,,,,,,F,40.0,DIV,2.0,2013-02-10 04:25:59,16,
578789,,,,,,,UTL,F,40.0,UNM,0.0,2017-06-11 11:07:56,4,ПИАР директор
732751,,UTL,,,,,,M,40.0,CIV,0.0,2017-11-07 11:03:19,16,
606945,,,,,,UTL,,M,30.0,,0.0,2017-06-20 14:48:57,11,
333553,,,,CLS,,UTL,,M,50.0,,0.0,2016-06-14 13:28:41,22,Менеджер по индустриальному партнёрству
876579,,,,,,UTL,,M,45.0,MAR,0.0,2018-03-17 08:05:41,16,
859564,,UTL,,,,,,F,45.0,CIV,0.0,2018-02-24 05:13:08,20,продавец
826793,,,,,,UTL,,M,30.0,,,2018-01-28 12:00:43,22,
501752,,CLS,,,,,,M,35.0,MAR,1.0,2017-06-04 11:00:30,17,Главный ревизор
490215,,,,,,UTL,,M,30.0,,0.0,2017-02-23 15:35:39,22,Заместитель регионального директора по развитию
505653,,,,,,UTL,,M,45.0,WID,0.0,2017-07-01 04:40:54,20,водитель
874176,,UTL,,,,,,F,50.0,DIV,0.0,2018-03-02 11:27:10,11,
946301,,UTL,,,,UTL,,F,30.0,MAR,0.0,2018-06-05 02:43:43,2,Собственный официальный бизнес
832270,,,,,,UTL,,M,50.0,,0.0,2018-02-09 10:29:32,11,
483404,,,,,,UTL,,F,30.0,,0.0,2017-02-12 12:06:39,11,
272170,,,,,,UTL,,M,25.0,,0.0,2016-02-06 09:53:48,22,
196840,UTL,UTL,,,,,,F,35.0,CIV,0.0,2017-11-02 02:37:57,16,ШВЕЯ
264316,,UTL,,,,,,F,20.0,UNM,0.0,2016-01-26 10:02:47,11,
167345,,,,,,UTL,,M,30.0,,,2015-02-07 12:29:22,22,Начальник группы по работе с розничными сетями
471918,,UTL,,,,,,M,25.0,MAR,2.0,2017-02-04 19:37:50,20,
734612,,,,,,UTL,,F,25.0,DIV,0.0,2017-12-11 12:17:18,22,
227672,,UTL,,,CLS,UTL,,M,50.0,MAR,2.0,2015-10-06 19:46:40,3,ПРЕЗИДЕНТ федерации тайского бокса
962256,,UTL,,,,,,M,50.0,MAR,0.0,2018-05-22 13:52:36,22,
207762,,UTL,,,,UTL,,M,30.0,UNM,0.0,2015-07-22 12:23:28,16,РАБОЧИЙ
113206,,CLS,,,,UTL,,M,40.0,DIV,3.0,2015-07-11 14:23:03,17,Начальник отдела ВСиСО
401435,,UTL,,,UTL,UTL,,M,45.0,UNM,1.0,2016-12-11 09:04:48,17,заместитель директора
943492,,UTL,,,,,,F,30.0,UNM,0.0,2018-05-10 13:32:10,20,контролер склада
768839,,UTL,,,,UTL,,F,55.0,CIV,0.0,2017-11-25 08:35:05,21,менеджер
428376,,,,UTL,,UTL,,F,20.0,,0.0,2016-11-30 12:17:28,22,
721289,,,,CLS,,UTL,,F,25.0,,0.0,2017-10-11 10:43:14,11,
571324,,UTL,,,,,,F,45.0,MAR,0.0,2017-05-21 10:14:45,17,индивидульный предприниматель
745625,,,UTL,,,UTL,,M,20.0,,0.0,2017-11-01 15:15:52,22,
135874,,CLS,,,CLS,UTL,,M,25.0,,0.0,2014-07-22 16:33:18,16,специалист
374831,,,,UTL,,UTL,,M,30.0,,0.0,2016-08-30 13:46:13,22,
340396,,,,,,UTL,,F,25.0,,0.0,2016-06-28 09:38:49,22,
806082,,,,,,UTL,,M,35.0,,0.0,2018-01-01 12:36:58,11,
719956,,UTL,,,,UTL,,F,45.0,DIV,0.0,2017-11-17 13:12:49,17,Руководитель
333003,,,UTL,UTL,,UTL,,M,30.0,,,2016-06-14 15:55:02,22,"СПЕЦИАЛИСТ ПО ТЕСТИРОВАНИЮ В ОТДЕЛЕ ТЕСТИРОВАНИЯ ВЕБ ПРОЕКТОВ АО ""ТИНЬКОФФ БАНК"""
896839,,,,,,UTL,,M,30.0,,0.0,2018-03-25 06:49:32,22,
329906,,UTL,,,,,,F,35.0,UNM,0.0,2016-03-08 10:40:18,16,
597720,,,,,,UTL,,M,35.0,,0.0,2017-06-13 09:55:11,22,
247621,,OPN,,,UTL,,,M,30.0,,0.0,2015-12-16 18:00:34,16,Неруководящий сотрудник - специалист
51455,,UTL,,,CLS,UTL,,M,35.0,MAR,1.0,2017-04-28 08:27:15,3,водитель
817264,,,,UTL,,UTL,,M,70.0,,0.0,2018-01-11 11:38:49,12,Пенсия по возрасту/стажу работы
598603,,,,,,UTL,,M,30.0,,0.0,2017-06-20 11:19:54,22,
41375,,UTL,,,,,,F,40.0,MAR,1.0,2012-06-18 13:22:12,17,ГЛАВНЫЙ БУХГАЛТЕР
456794,,UTL,,,,,,F,55.0,MAR,0.0,2017-01-16 18:53:44,16,главный бухгалтер
43335,,UTL,,,,,,F,70.0,UNM,0.0,2017-10-23 09:31:46,22,
178110,,,,,,UTL,,M,25.0,,,2015-04-12 11:53:14,22,
262325,,,UTL,,,UTL,,M,30.0,,0.0,2016-01-17 11:58:49,22,
144836,,,,,,UTL,,M,25.0,UNM,,2017-09-19 07:15:16,22,
138748,,,,,,UTL,,F,20.0,,,2014-08-24 14:27:39,11,
292278,,UTL,,,,,,M,25.0,UNM,0.0,2016-05-07 18:15:54,16,
166526,,,,,,UTL,,F,35.0,,,2015-02-05 08:09:47,22,
585734,,OPN,OPN,,UTL,UTL,,M,30.0,UNM,0.0,2017-07-12 04:35:18,22,
634597,,,,,,UTL,UTL,M,20.0,CIV,0.0,2017-07-12 12:31:28,16,Специалист
224927,,UTL,CLS,UTL,,UTL,,M,35.0,MAR,2.0,2015-09-27 11:35:34,22,
694316,,UTL,,,,UTL,,F,45.0,MAR,0.0,2017-10-02 08:55:20,16,Ведущий специалист
685853,UTL,UTL,,,,,,M,25.0,,0.0,2017-09-22 20:17:32,16,Менеджер по продажам
21602,,UTL,,,,,,M,50.0,MAR,2.0,2014-05-02 12:57:35,16,ЭЛЕКТРИК
162920,,,,,,CLS,,M,40.0,MAR,1.0,2015-01-17 14:23:10,17,ДИРЕКТОР
695357,,UTL,,,,,,M,35.0,UNM,0.0,2017-10-14 17:13:19,20,строитель
627885,,,,,,UTL,,F,35.0,,,2017-07-18 08:29:32,22,
88783,,UTL,,,,UTL,,F,35.0,MAR,0.0,2013-08-01 17:18:24,16,ГЛ МЕТАДОЛОГ
4403,UTL,UTL,,,,UTL,,F,40.0,DIV,0.0,2012-10-20 21:18:28,2,Собственный неофициальный бизнес
175262,,,,,,UTL,UTL,M,25.0,CIV,0.0,2015-03-18 16:04:37,16,Старший Координатор
758695,,,,,,UTL,,F,40.0,MAR,0.0,2017-11-22 14:37:33,22,
604284,,,OPN,CLS,,UTL,,F,30.0,,0.0,2017-06-18 15:03:41,16,Аналитик
683637,,,,,,UTL,,F,60.0,,0.0,2017-10-16 09:29:42,12,Пенсия по возрасту/стажу работы
503348,,UTL,,,,,,M,50.0,CIV,0.0,2017-04-15 18:44:04,20,монтажник
28674,,UTL,,,,UTL,,F,55.0,MAR,2.0,2012-07-02 12:25:06,16,
608560,,UTL,,,,,,F,40.0,MAR,0.0,2017-07-22 12:01:49,16,педагог дополнительного образования
678219,,UTL,,,,,,M,35.0,CIV,0.0,2017-08-20 13:51:50,4,Генеральный директор
443954,,,,,,UTL,,M,35.0,,0.0,2016-12-18 08:12:31,22,
836260,,,,,,CLS,,F,35.0,DIV,0.0,2018-06-19 13:17:50,17,РУКОВОДИТЕЛЬ СЛУЖБЫ ПО ЭФФЕКТИВНОСТИ И АДМИНИСТРАТИВНОМУ ОБЕСПЕЧЕНИЮ
613399,,,,,,UTL,,F,25.0,UNM,0.0,2017-06-27 10:03:11,16,
397529,,,,,,UTL,,F,20.0,,0.0,2016-05-30 15:09:51,22,СПЕЦИАЛИСТ ОВО
811581,,,,,,UTL,,F,25.0,,0.0,2018-01-05 15:18:24,11,
588036,,,,,,UTL,,M,35.0,,0.0,2017-06-05 14:22:54,22,
