answer_id,score
143527,-0.15
143528,-0.77
143529,0.75
143530,0.24
143531,0.42
143532,0.08
143533,0.98
143534,-0.98
143535,0.69
143536,-0.39
143537,0.57
143538,0.45
143539,-0.68
143540,-0.55
143541,-0.58
143542,0.99
143543,-0.97
143544,0.96
143545,-0.69
143546,0.18
143547,-0.5
143548,0.24
143549,0.48
143550,0.4
143551,-1.0
143552,0.23
143553,-0.16
143554,0.32
143555,-0.59
143556,-0.91
143557,0.74
143558,-0.93
143559,-0.41
143560,0.15
143561,-0.66
143562,-0.25
143563,-0.62
143564,-0.93
143565,-0.53
143566,0.46
143567,-0.18
143568,0.99
143569,0.18
143570,-0.27
143571,-0.64
143572,-0.01
143573,-0.67
143574,-0.82
143575,-0.05
143576,-0.72
143577,0.86
143578,0.94
143579,-0.27
143580,0.82
143581,0.53
143582,-0.8
143583,0.44
143584,-0.03
143585,-0.06
143586,-0.47
143587,-0.6
143588,-0.8
143589,-0.71
143590,-0.24
143591,-0.34
143592,-0.33
143593,-0.58
143594,0.3
143595,0.66
143596,-0.55
143597,-0.26
143598,-0.54
143599,0.53
143600,0.59
143601,-0.3
143602,0.2
143603,-0.32
143604,0.33
143605,0.08
143606,-1.0
143607,-0.29
143608,-0.74
143609,0.9
143610,0.41
143611,0.7
143612,-0.72
143613,-0.04
143614,-0.47
143615,0.45
143616,-0.76
143617,0.31
143618,-0.22
143619,0.07
143620,0.44
143621,0.37
143622,-0.64
143623,-0.36
143624,0.76
143625,-0.96
143626,0.21
143627,0.28
143628,-0.98
143629,0.89
143630,-0.99
143631,0.06
143632,0.1
143633,0.44
143634,0.77
143635,0.38
143636,0.2
143637,-0.13
143638,-0.24
143639,-0.75
143640,-0.25
143641,-0.78
143642,-0.05
143643,-0.84
143644,0.47
143645,-0.08
143646,-0.41
143647,0.28
143648,-0.47
143649,0.21
143650,0.2
143651,-0.43
143652,-0.85
143653,-0.85
143654,0.23
143655,-0.49
143656,0.84
143657,0.5
143658,-0.25
143659,0.25
143660,-0.22
143661,-0.45
143662,-0.17
143663,0.03
143664,-0.97
143665,-0.82
143666,0.44
143667,0.83
143668,0.6
143669,0.92
143670,0.76
143671,-0.86
143672,0.8
143673,-0.42
143674,-0.43
143675,-0.48
143676,-0.4
143677,-0.3
143678,-0.39
143679,-0.6
143680,0.31
143681,-0.46
143682,-0.71
143683,-0.81
143684,0.79
143685,0.96
143686,0.08
143687,0.73
143688,-0.39
143689,0.53
143690,0.08
143691,-0.87
143692,0.14
143693,-0.24
143694,0.72
143695,-0.87
143696,0.63
143697,-0.07
143698,-0.52
143699,0.84
143700,0.82
143701,-0.84
143702,0.73
143703,0.35
143704,0.0
143705,-0.75
143706,0.81
143707,0.48
143708,0.47
143709,-0.73
143710,-0.95
143711,-0.01
143712,-0.39
143713,-0.73
143714,-0.83
143715,-0.78
143716,0.82
143717,-0.52
143718,-0.55
143719,-0.6
143720,-0.72
143721,-0.14
143722,-0.85
143723,0.58
143724,-0.28
143725,-0.28
143726,0.79
143727,-0.95
143728,0.72
143729,0.27
143730,0.39
143731,0.19
143732,0.2
143733,-0.04
143734,0.09
143735,-0.57
143736,-0.07
143737,0.85
143738,0.22
143739,0.84
143740,0.89
143741,0.42
143742,0.0
143743,0.41
143744,-0.88
143745,-0.71
143746,-0.92
143747,0.45
143748,0.52
143749,0.62
143750,0.23
143751,-0.38
143752,0.32
143753,0.2
143754,0.22
143755,0.62
143756,-0.09
143757,-0.11
143758,0.8
143759,0.34
143760,-0.21
143761,-0.51
143762,-1.0
143763,0.91
143764,0.51
143765,-0.54
143766,0.64
143767,0.25
143768,0.52
143769,-0.75
143770,-0.02
143771,0.33
143772,0.07
143773,0.68
143774,-0.67
143775,-0.85
143776,-0.61
143777,-0.1
143778,0.05
143779,0.11
143780,-0.06
143781,-0.07
143782,-0.36
143783,0.27
143784,-0.66
143785,-0.96
143786,0.23
143787,-0.63
143788,-0.54
143789,-0.87
143790,-0.73
143791,0.63
143792,-0.98
143793,0.87
143794,0.92
143795,0.42
143796,0.7
143797,0.66
143798,-0.7
143799,0.58
143800,-0.84
143801,0.47
143802,0.82
143803,-0.88
143804,-0.32
143805,-0.18
143806,-0.33
143807,0.2
143808,-0.14
143809,-0.6
143810,0.31
143811,-0.72
143812,0.11
143813,0.45
143814,-0.49
143815,-0.32
143816,0.1
143817,-0.22
143818,-0.92
143819,0.25
143820,-0.63
143821,0.01
143822,-0.23
143823,-0.14
143824,0.09
143825,-0.8
143826,-0.56
143827,-0.06
143828,-0.93
143829,0.58
143830,-0.17
143831,0.65
143832,-0.83
143833,-0.03
143834,-0.07
143835,0.23
143836,0.64
143837,-0.62
143838,-0.07
143839,-0.5
143840,-0.76
143841,0.37
143842,0.97
143843,0.86
143844,0.64
143845,-0.59
143846,0.96
143847,0.18
143848,0.63
143849,0.97
143850,0.4
143851,0.27
143852,-0.81
143853,-0.69
143854,0.77
143855,0.81
143856,-0.42
143857,-0.69
143858,0.84
143859,0.72
143860,-0.86
143861,0.0
143862,-0.07
143863,0.08
143864,-0.97
143865,-0.16
143866,0.44
143867,0.34
143868,-0.51
143869,0.42
143870,0.48
143871,-0.86
143872,-0.86
143873,0.76
143874,-0.82
143875,0.98
143876,-0.64
143877,0.43
143878,0.11
143879,0.78
143880,0.96
143881,0.81
143882,0.78
143883,-0.71
143884,0.89
143885,0.5
143886,-0.61
143887,-0.85
143888,0.67
143889,-0.67
143890,-0.14
143891,-0.85
143892,-0.81
143893,-0.62
143894,0.31
143895,-0.64
143896,0.16
143897,0.58
143898,0.66
143899,-0.09
143900,-0.06
143901,-0.31
143902,-0.72
143903,-0.51
143904,0.08
143905,-0.97
143906,-0.2
143907,-0.85
143908,0.32
143909,-0.99
143910,-0.23
143911,0.82
143912,0.0
143913,-0.02
143914,-0.74
143915,0.73
143916,0.87
143917,-0.8
143918,0.78
143919,-0.44
143920,0.37
143921,-0.48
143922,0.06
143923,-0.03
143924,-0.73
143925,-0.44
143926,-0.72
143927,-0.25
143928,0.59
143929,0.82
143930,-0.33
143931,0.77
143932,-0.13
143933,0.13
143934,0.8
143935,0.01
143936,-0.66
143937,-0.85
143938,-0.42
143939,0.07
143940,-0.7
143941,0.78
143942,-0.31
143943,-0.02
143944,0.15
143945,0.63
143946,-0.15
143947,-0.14
143948,-0.69
143949,-0.86
143950,-0.43
143951,-0.78
143952,-0.42
143953,-0.12
143954,0.46
143955,-0.3
143956,-0.08
143957,-0.65
143958,-0.9
143959,0.42
143960,0.72
143961,0.51
143962,-0.73
143963,0.65
143964,0.6
143965,0.52
143966,0.43
143967,0.57
143968,0.71
143969,-0.38
143970,-0.93
143971,-0.25
143972,-0.12
143973,0.94
143974,-0.06
143975,-0.84
143976,-0.11
143977,-0.7
143978,0.58
143979,-0.28
143980,-0.17
143981,0.96
143982,0.77
143983,0.05
143984,0.08
143985,0.25
143986,-0.98
143987,0.87
143988,0.89
143989,-0.96
143990,-0.67
143991,-0.33
143992,0.11
143993,-0.41
143994,0.37
143995,-0.67
143996,0.36
143997,0.53
143998,0.62
143999,-0.53
144000,-0.19
144001,0.69
144002,-1.0
144003,0.53
144004,-0.26
144005,0.45
144006,0.63
144007,-0.16
144008,-0.06
144009,0.52
144010,0.3
144011,0.77
144012,0.44
144013,0.37
144014,0.74
144015,-0.32
144016,-0.3
144017,-0.01
144018,-0.32
144019,0.78
144020,0.51
144021,0.94
144022,-0.73
144023,-0.27
144024,0.28
144025,0.88
144026,0.59
144027,-0.95
144028,-0.54
144029,-0.55
144030,-0.97
144031,0.33
144032,0.27
144033,0.32
144034,0.92
144035,-0.79
144036,-0.43
144037,0.3
144038,0.4
144039,-0.44
144040,0.54
144041,0.08
144042,-0.75
144043,-0.61
144044,-0.1
144045,0.09
144046,0.34
144047,-0.45
144048,-0.38
144049,-0.32
144050,-0.34
144051,-0.45
144052,0.54
144053,-0.47
144054,0.43
144055,-0.69
144056,-0.83
144057,-0.05
144058,0.81
144059,-0.23
144060,-0.38
144061,0.84
144062,0.42
144063,-0.68
144064,0.04
144065,0.02
144066,-0.27
144067,-0.02
144068,0.56
144069,0.91
144070,0.34
144071,1.0
144072,-0.81
144073,-0.1
144074,-0.29
144075,-0.13
144076,0.79
144077,-0.69
144078,-0.52
144079,-0.37
144080,0.96
144081,0.04
144082,-0.07
144083,-0.98
144084,-0.39
144085,0.08
144086,-0.55
144087,-0.32
144088,0.42
144089,-0.37
144090,-0.57
144091,0.07
144092,-0.34
144093,-0.09
144094,-0.6
144095,-0.37
144096,-0.04
144097,0.31
144098,0.19
144099,0.44
144100,0.37
144101,0.62
144102,-0.15
144103,-0.52
144104,-0.05
144105,-0.38
144106,0.99
144107,-0.21
144108,-0.34
144109,-0.88
144110,0.04
144111,-0.67
144112,0.74
144113,-0.1
144114,-0.07
144115,0.07
144116,0.89
144117,0.68
144118,-0.89
144119,0.57
144120,0.41
144121,-0.79
144122,0.71
144123,-0.96
144124,-0.35
144125,0.25
144126,-0.48
144127,-0.16
144128,0.08
144129,-0.06
144130,0.38
144131,-0.77
144132,0.5
144133,-0.52
144134,0.28
144135,0.75
144136,-0.9
144137,0.82
144138,0.47
144139,0.32
144140,-0.64
144141,0.84
144142,0.45
144143,0.97
144144,-0.65
144145,-0.02
144146,0.1
144147,0.05
144148,0.14
144149,0.02
144150,0.85
144151,0.15
144152,0.26
144153,-0.19
144154,0.89
144155,-0.91
144156,0.09
144157,-0.16
144158,-0.21
144159,-0.98
144160,-0.95
144161,-0.17
144162,-0.64
144163,-0.03
144164,0.38
144165,0.17
144166,0.61
144167,-0.15
144168,0.36
144169,0.26
144170,0.09
144171,-0.57
144172,0.93
144173,-0.22
144174,0.25
144175,0.58
144176,-0.38
144177,-0.01
144178,-0.4
144179,-0.46
144180,-0.56
144181,-0.8
144182,-0.23
144183,-0.8
144184,-0.73
144185,-0.53
144186,0.5
144187,0.21
144188,-0.31
144189,-0.21
144190,0.12
144191,-0.34
144192,0.74
144193,-0.22
144194,-0.69
144195,0.64
144196,0.34
144197,-0.92
144198,-0.69
144199,-0.92
144200,-0.05
144201,-0.81
144202,0.83
144203,-0.54
144204,-0.07
144205,0.25
144206,0.38
144207,0.49
144208,-0.44
144209,-0.86
144210,-0.87
144211,0.34
144212,-0.12
144213,1.0
144214,0.47
144215,-0.26
144216,0.92
144217,0.73
144218,-0.02
144219,0.06
144220,-0.9
144221,-0.86
144222,0.68
144223,0.35
144224,0.79
144225,-0.16
144226,0.09
144227,0.37
144228,-0.6
144229,0.72
144230,0.16
144231,0.54
144232,-0.87
144233,-0.07
144234,-0.64
144235,-0.82
144236,-0.12
144237,-0.03
144238,0.76
144239,0.22
144240,-0.46
144241,0.6
144242,-0.27
144243,0.36
144244,0.72
144245,-0.93
144246,0.5
144247,0.37
144248,0.51
144249,-0.18
144250,0.2
144251,-0.79
144252,0.29
144253,-0.06
144254,0.82
144255,-0.36
144256,0.7
144257,0.79
144258,0.72
144259,0.98
144260,-0.19
144261,-0.3
144262,-0.54
144263,0.79
144264,0.6
144265,-0.51
144266,-0.34
144267,0.44
144268,0.14
144269,-0.48
144270,0.36
144271,-0.56
144272,0.08
144273,-0.09
144274,0.08
144275,-0.64
144276,-0.85
144277,-0.97
144278,-0.81
144279,0.94
144280,-0.16
144281,-0.98
144282,0.12
144283,0.3
144284,-0.45
144285,-0.25
144286,0.2
144287,-0.79
144288,-0.36
144289,0.3
144290,-0.83
144291,-0.4
144292,0.96
144293,-0.01
144294,-1.0
144295,-0.17
144296,-0.88
144297,0.62
144298,0.95
144299,-0.96
144300,-0.97
144301,0.76
144302,0.38
144303,-0.81
144304,0.82
144305,0.36
144306,0.53
144307,0.84
144308,0.4
144309,-0.57
144310,0.49
144311,-0.11
144312,0.4
144313,-0.14
144314,0.35
144315,0.13
144316,0.39
144317,-0.27
144318,0.14
144319,-0.12
144320,-0.47
144321,-0.05
144322,-0.32
144323,0.1
144324,0.21
144325,-0.54
144326,0.29
144327,-0.01
144328,-0.18
144329,-0.82
144330,-0.78
144331,-0.93
144332,0.59
144333,0.2
144334,-0.97
144335,-0.2
144336,-0.68
144337,0.12
144338,0.82
144339,0.29
144340,0.34
144341,-0.71
144342,0.85
144343,-0.73
144344,0.27
144345,0.39
144346,0.95
144347,0.51
144348,-0.01
144349,-0.89
144350,0.87
144351,-0.85
144352,0.45
144353,0.27
144354,0.47
144355,-0.28
144356,-0.24
144357,0.14
144358,0.37
144359,-0.87
144360,-0.87
144361,0.32
144362,0.21
144363,0.54
144364,-0.26
144365,-0.36
144366,-0.02
144367,-0.33
144368,0.15
144369,-0.24
144370,-0.51
144371,-0.14
144372,-0.74
144373,0.49
144374,0.95
144375,-0.52
144376,-0.12
144377,0.63
144378,0.48
144379,0.52
144380,0.84
144381,0.53
144382,0.02
144383,0.92
144384,0.28
144385,0.01
144386,-0.12
144387,-0.87
144388,-0.62
144389,0.5
144390,0.87
144391,0.87
144392,0.98
144393,-0.06
144394,-0.7
144395,0.77
144396,-0.57
144397,0.96
144398,-0.12
144399,-0.52
144400,-0.27
144401,-0.01
144402,-0.91
144403,-0.61
144404,-0.63
144405,-0.83
144406,-0.75
144407,0.41
144408,-0.75
144409,-0.36
144410,-0.3
144411,0.63
144412,-0.1
144413,0.49
144414,-0.32
144415,-0.15
144416,-0.07
144417,0.23
144418,-0.93
144419,0.04
144420,0.6
144421,-0.13
144422,-0.75
144423,-0.63
144424,-0.27
144425,0.42
144426,0.96
144427,-0.72
144428,-0.96
144429,0.8
144430,0.3
144431,0.16
144432,0.77
144433,-0.61
144434,-0.1
144435,0.39
144436,-0.48
144437,0.86
144438,-0.89
144439,0.87
144440,0.38
144441,-0.89
144442,-0.82
144443,0.45
144444,-0.65
144445,-0.94
144446,-0.72
144447,0.08
144448,0.17
144449,-0.28
144450,-0.36
144451,0.62
144452,0.85
144453,0.31
144454,-0.47
144455,-0.67
144456,-0.02
144457,0.75
144458,-0.49
144459,-0.68
144460,-0.38
144461,0.92
144462,-0.31
144463,0.37
144464,0.42
144465,0.89
144466,0.84
144467,0.13
144468,-0.15
144469,0.82
144470,-0.95
144471,-0.55
144472,0.21
144473,0.42
144474,0.7
144475,-0.07
144476,-0.96
144477,-0.63
144478,0.53
144479,-0.89
144480,0.97
144481,-0.37
144482,-0.58
144483,0.61
144484,0.64
144485,-0.11
144486,0.06
144487,-0.01
144488,-0.31
144489,-0.34
144490,0.42
144491,0.35
144492,0.61
144493,0.28
144494,-0.05
144495,-0.81
144496,-0.56
144497,-0.26
144498,0.22
144499,-0.81
144500,0.01
144501,-0.67
144502,0.39
144503,0.16
144504,0.22
144505,0.22
144506,-0.68
144507,-0.61
144508,-0.6
144509,-0.57
144510,-0.35
144511,-0.16
144512,-0.19
144513,0.19
144514,-0.29
144515,-0.34
144516,-0.13
144517,0.22
144518,0.69
144519,-0.54
144520,-0.72
144521,0.4
144522,-0.61
144523,0.65
144524,0.87
144525,0.45
144526,0.83
144527,-0.1
144528,-0.21
144529,-0.46
144530,0.53
144531,-0.53
144532,0.22
144533,0.97
144534,0.56
144535,-0.08
144536,0.14
144537,0.49
144538,0.76
144539,-0.67
144540,0.07
144541,-0.01
144542,0.46
144543,-0.47
144544,-0.99
144545,-0.04
144546,-1.0
144547,0.04
144548,0.32
144549,0.97
144550,-0.24
144551,-0.16
144552,-0.61
144553,0.45
144554,-0.08
144555,-0.44
144556,0.1
144557,-0.72
144558,-1.0
144559,0.24
144560,0.69
144561,0.18
144562,0.17
144563,0.35
144564,0.17
144565,-0.25
144566,0.5
144567,-0.21
144568,-0.49
144569,0.63
144570,0.34
144571,-0.03
144572,0.09
144573,0.0
144574,-0.9
144575,0.54
144576,0.85
144577,0.84
144578,-0.8
144579,0.41
144580,0.39
144581,-0.11
144582,-0.19
144583,0.69
144584,0.22
144585,-0.75
144586,-0.88
144587,-0.95
144588,0.8
144589,0.81
144590,0.35
144591,0.28
144592,-0.6
144593,-0.77
144594,-0.55
144595,-0.43
144596,-0.44
144597,-0.63
144598,0.91
144599,-0.76
144600,0.08
144601,0.75
144602,-0.22
144603,-0.69
144604,-0.93
144605,-0.96
144606,-0.08
144607,-0.23
144608,-0.06
144609,0.27
144610,0.88
144611,0.68
144612,0.38
144613,0.81
144614,-0.93
144615,0.67
144616,0.94
144617,-0.24
144618,0.59
144619,-0.54
144620,-0.47
144621,-0.32
144622,0.99
144623,0.11
144624,-0.38
144625,0.41
144626,-0.66
144627,-0.91
144628,-0.38
144629,-0.35
144630,-0.44
144631,-0.93
144632,0.41
144633,-0.31
144634,0.78
144635,-0.83
144636,0.85
144637,0.0
144638,-0.11
144639,0.8
144640,0.92
144641,-0.49
144642,-0.03
144643,-0.26
144644,-0.7
144645,-0.45
144646,0.96
144647,-0.81
144648,0.52
144649,-0.94
144650,0.32
144651,0.84
144652,-0.07
144653,-0.05
144654,0.34
144655,-0.45
144656,0.92
144657,0.14
144658,-0.22
144659,0.97
144660,0.72
144661,0.49
144662,-0.64
144663,0.06
144664,-0.1
144665,-0.08
144666,-0.65
144667,0.34
144668,-0.12
144669,-0.93
144670,-0.73
144671,0.68
144672,0.43
144673,0.3
144674,0.14
144675,0.81
144676,0.37
144677,0.07
144678,0.7
144679,-0.08
144680,0.32
144681,-0.81
144682,0.72
144683,-0.78
144684,0.32
144685,0.51
144686,-0.01
144687,-0.07
144688,-0.36
144689,0.79
144690,0.64
144691,0.16
144692,-0.3
144693,-0.86
144694,-0.74
144695,0.84
144696,-0.11
144697,0.73
144698,0.54
144699,0.18
144700,0.75
144701,0.78
144702,0.69
144703,0.16
144704,0.21
144705,1.0
144706,0.81
144707,0.8
144708,-0.61
144709,0.25
144710,0.62
144711,0.25
144712,-0.38
144713,-0.3
144714,-0.93
144715,-0.55
144716,0.74
144717,0.62
144718,-0.78
144719,0.05
144720,-0.86
144721,0.32
144722,-0.44
144723,0.69
144724,0.54
144725,0.67
144726,-0.4
144727,0.29
144728,-0.47
144729,-0.38
144730,-0.71
144731,-0.46
144732,0.99
144733,0.48
144734,-0.9
144735,0.1
144736,0.77
144737,0.26
144738,-0.96
144739,-0.99
144740,0.31
144741,0.61
144742,-0.69
144743,-0.64
144744,-0.34
144745,0.3
144746,-0.51
144747,0.43
144748,0.78
144749,0.2
144750,-0.79
144751,0.27
144752,0.31
144753,-0.25
144754,-0.51
144755,-0.44
144756,-0.05
144757,0.61
144758,0.79
144759,-0.74
144760,0.33
144761,0.72
144762,0.41
144763,-0.35
144764,-0.72
144765,-0.3
144766,-0.06
144767,-0.28
144768,-0.39
144769,-0.07
144770,0.02
144771,-0.89
144772,0.89
144773,0.22
144774,-0.57
144775,-0.59
144776,0.23
144777,0.74
144778,0.24
144779,-0.2
144780,0.11
144781,0.28
144782,0.2
144783,-0.92
144784,-0.68
144785,0.62
144786,-0.2
144787,0.81
144788,0.52
144789,-0.86
144790,-0.53
144791,-0.44
144792,-0.87
144793,-0.38
144794,-0.26
144795,0.16
144796,0.04
144797,-0.38
144798,-0.67
144799,0.96
144800,-0.37
144801,0.2
144802,0.09
144803,0.14
144804,0.06
144805,0.95
144806,-0.73
144807,-0.26
144808,-0.26
144809,0.22
144810,-0.31
144811,-0.05
144812,-0.55
144813,0.84
144814,0.23
144815,0.27
144816,-0.26
144817,-0.2
144818,-0.43
144819,-0.62
144820,-0.23
144821,0.6
144822,-0.08
144823,-0.86
144824,0.37
144825,0.28
144826,0.19
144827,-0.27
144828,-0.6
144829,-0.16
144830,-0.57
144831,0.24
144832,0.32
144833,0.6
144834,-0.74
144835,-0.27
144836,-0.63
144837,-0.65
144838,0.1
144839,-0.24
144840,-0.7
144841,0.74
144842,0.33
144843,0.36
144844,-0.78
144845,-0.69
144846,0.56
144847,1.0
144848,0.48
144849,-0.84
144850,-0.67
144851,0.22
144852,0.92
144853,-0.34
144854,0.84
144855,-0.66
144856,0.2
144857,0.42
144858,0.54
144859,0.59
144860,-0.19
144861,0.71
144862,-0.74
144863,-0.19
144864,-0.74
144865,-0.03
144866,0.73
144867,0.1
144868,0.68
144869,0.61
144870,0.78
144871,0.42
144872,0.96
144873,-0.98
144874,-1.0
144875,0.14
144876,0.87
144877,0.93
144878,-0.46
144879,0.34
144880,-1.0
144881,-0.76
144882,0.03
144883,0.61
144884,0.37
144885,-0.21
144886,0.53
144887,-0.77
144888,-0.7
144889,-0.72
144890,-0.1
144891,-0.15
144892,-0.41
144893,0.66
144894,-0.68
144895,-0.35
144896,0.43
144897,0.97
144898,0.1
144899,-0.59
144900,-0.72
144901,0.86
144902,-0.68
144903,0.7
144904,-0.82
144905,-0.67
144906,0.1
144907,0.93
144908,0.65
144909,-0.01
144910,-0.05
144911,-0.29
144912,-0.04
144913,0.12
144914,0.63
144915,0.74
144916,-0.07
144917,0.6
144918,0.0
144919,0.78
144920,-0.46
144921,0.42
144922,-0.52
144923,-0.31
144924,0.14
144925,-0.32
144926,-0.37
144927,-0.61
144928,-0.5
144929,0.81
144930,0.15
144931,0.45
144932,0.19
144933,0.46
144934,-0.29
144935,-0.53
144936,-0.95
144937,0.57
144938,0.37
144939,-0.02
144940,0.85
144941,-0.64
144942,0.79
144943,-0.14
144944,0.49
144945,-0.36
144946,0.74
144947,-0.81
144948,-0.93
144949,-0.35
144950,-0.33
144951,0.69
144952,-0.21
144953,-0.25
144954,-0.82
144955,0.59
144956,0.83
144957,-0.68
144958,-0.95
144959,0.34
144960,0.17
144961,0.27
144962,0.7
144963,-0.89
144964,-0.08
144965,0.82
144966,0.73
144967,0.55
144968,-0.82
144969,0.54
144970,-0.35
144971,0.75
144972,0.08
144973,-0.98
144974,-0.7
144975,0.8
144976,-0.92
144977,-0.42
144978,-0.27
144979,0.89
144980,0.91
144981,-0.39
144982,0.84
144983,0.81
144984,-0.67
144985,-0.94
144986,-0.63
144987,0.16
144988,0.53
144989,0.76
144990,-0.44
144991,-0.94
144992,-0.34
144993,-0.76
144994,0.27
144995,0.08
144996,0.27
144997,-0.39
144998,-0.87
144999,-0.7
145000,-0.45
145001,0.51
145002,-0.31
145003,-0.27
145004,0.05
145005,0.74
145006,-0.08
145007,-0.67
145008,-0.66
145009,-0.67
145010,-0.76
145011,0.7
145012,-0.97
145013,0.73
145014,0.72
145015,0.73
145016,0.66
145017,-0.27
145018,-0.74
145019,0.55
145020,-0.07
145021,-0.96
145022,-0.23
145023,0.95
145024,-0.05
145025,0.55
145026,0.08
145027,0.29
145028,-0.29
145029,-0.16
145030,-0.93
145031,0.57
145032,0.13
145033,-0.89
145034,-0.5
145035,-0.78
145036,0.24
145037,-0.8
145038,-0.74
145039,0.44
145040,-0.94
145041,-0.13
145042,0.2
145043,0.51
145044,0.66
145045,-0.26
145046,0.45
145047,0.41
145048,-0.16
145049,0.29
145050,-0.2
145051,0.04
145052,-0.25
145053,-0.98
145054,0.83
145055,-0.24
145056,-0.79
145057,-0.53
145058,0.72
145059,-0.27
145060,-0.34
145061,0.61
145062,-0.89
145063,0.69
145064,-0.61
145065,-0.56
145066,0.19
145067,0.86
145068,-0.5
145069,-0.94
145070,-0.49
145071,0.93
145072,0.42
145073,0.89
145074,-0.96
145075,0.55
145076,-0.42
145077,0.52
145078,-0.82
145079,0.41
145080,0.61
145081,0.45
145082,0.18
145083,1.0
145084,-0.13
145085,-0.57
145086,-0.18
145087,0.59
145088,0.45
145089,-0.73
145090,0.53
145091,-0.84
145092,0.88
145093,0.29
145094,-0.46
145095,-0.64
145096,0.83
145097,0.82
145098,-0.16
145099,-0.41
145100,0.04
145101,-0.8
145102,-0.96
145103,-0.8
145104,0.35
145105,0.61
145106,-0.88
145107,-0.41
145108,0.69
145109,0.49
145110,-0.79
145111,0.66
145112,-0.99
145113,-0.17
145114,0.33
145115,-0.4
145116,-1.0
145117,0.64
145118,0.89
145119,-0.08
145120,-0.43
145121,0.98
145122,-0.97
145123,0.62
145124,-0.2
145125,0.6
145126,0.58
145127,-0.7
145128,0.84
145129,-0.12
145130,0.3
145131,0.77
145132,-0.04
145133,-0.43
145134,-0.38
145135,-0.85
145136,0.66
145137,-0.25
145138,0.51
145139,-0.34
145140,-0.42
145141,0.36
145142,-0.19
145143,0.33
145144,0.44
145145,-0.05
145146,-0.9
145147,-0.5
145148,0.52
145149,-0.7
145150,0.42
145151,0.65
145152,0.79
145153,0.11
145154,-0.39
145155,0.31
145156,-0.62
145157,0.09
145158,-0.03
145159,0.41
145160,-0.32
145161,-0.1
145162,0.21
145163,-0.25
145164,0.54
145165,-0.04
145166,-0.5
145167,-0.6
145168,0.64
145169,-0.39
145170,-0.7
145171,0.99
145172,-0.64
145173,-0.55
145174,-0.62
145175,0.21
145176,-0.65
145177,-0.37
145178,0.1
145179,0.8
145180,-0.26
145181,0.01
145182,1.0
145183,-0.4
145184,-0.32
145185,0.44
145186,0.34
145187,-0.45
145188,0.53
145189,-0.53
145190,0.13
145191,-0.49
145192,0.86
145193,-0.14
145194,0.42
145195,-0.98
145196,0.14
145197,0.17
145198,-0.5
145199,0.65
145200,0.26
145201,0.56
145202,-0.24
145203,0.13
145204,0.24
145205,-0.66
145206,0.34
145207,0.43
145208,0.04
145209,-0.14
145210,-0.67
145211,-0.44
145212,-0.4
145213,-0.04
145214,0.18
145215,-0.72
145216,0.87
145217,0.65
145218,0.51
145219,0.18
145220,-0.18
145221,0.87
145222,-0.65
145223,-0.29
145224,-0.28
145225,0.21
145226,0.99
145227,0.88
145228,0.83
145229,0.46
145230,-0.27
145231,0.69
145232,0.41
145233,0.03
145234,-0.82
145235,0.99
145236,-0.27
145237,-0.37
145238,0.55
145239,0.78
145240,0.36
145241,0.4
145242,-0.3
145243,0.23
145244,0.02
145245,-0.3
145246,0.85
145247,-0.01
145248,-0.88
145249,-0.65
145250,0.22
145251,-0.1
145252,-0.3
145253,0.64
145254,-0.83
145255,-0.18
145256,0.67
145257,-0.3
145258,0.56
145259,-0.42
145260,-0.65
145261,0.77
145262,0.91
145263,0.17
145264,-0.81
145265,-0.01
145266,-0.12
145267,0.51
145268,-0.38
145269,-0.29
145270,-1.0
145271,0.27
145272,0.77
145273,-0.24
145274,0.9
145275,0.9
145276,0.59
145277,0.16
145278,-0.98
145279,0.97
145280,-1.0
145281,0.24
145282,0.75
145283,0.85
145284,-0.97
145285,0.57
145286,0.62
145287,-0.33
145288,0.84
145289,0.34
145290,0.7
145291,0.27
145292,0.78
145293,0.31
145294,-0.03
145295,-0.73
145296,0.54
145297,-0.53
145298,0.07
145299,0.43
145300,0.21
145301,0.01
145302,-0.26
145303,0.22
145304,-0.09
145305,0.65
145306,0.58
145307,0.14
145308,-0.64
145309,-0.01
145310,-0.99
145311,-0.3
145312,-0.96
145313,0.01
145314,-0.8
145315,0.59
145316,0.01
145317,0.48
145318,0.76
145319,0.15
145320,-0.34
145321,-0.58
145322,0.38
145323,0.0
145324,0.37
145325,-0.19
145326,0.61
145327,0.84
145328,0.54
145329,-1.0
145330,0.15
145331,-0.48
145332,0.85
145333,0.74
145334,0.45
145335,0.04
145336,-0.77
145337,0.79
145338,1.0
145339,-0.5
145340,-0.08
145341,-0.21
145342,0.79
145343,-0.73
145344,-0.99
145345,-0.79
145346,-0.85
145347,-0.16
145348,0.68
145349,0.07
145350,-0.56
145351,0.99
145352,0.08
145353,-0.12
145354,-0.41
145355,0.12
145356,-0.4
145357,0.25
145358,0.47
145359,-0.26
145360,-0.25
145361,0.25
145362,0.93
145363,-0.33
145364,0.94
145365,-0.2
145366,-0.78
145367,-0.79
145368,-0.39
145369,-0.01
145370,0.38
145371,-0.99
145372,-0.17
145373,0.62
145374,-0.88
145375,-0.57
145376,0.69
145377,0.61
145378,-0.74
145379,0.25
145380,-0.79
145381,0.16
145382,0.42
145383,-0.11
145384,0.74
145385,0.87
145386,0.95
145387,0.85
145388,0.55
